    -5.86350700     0.08230300    -0.66516600
    -5.72178300    -0.24317600    -0.65721800
    -5.52986600    -0.54182700    -0.64927000
    -4.54537200     3.00454400    -0.42671700
    -4.87156000     2.86417600    -0.41876900
    -5.17243500     2.67555600    -0.41082000
    -5.44095800     2.44317400    -0.40287200
    -5.67087000     2.17252900    -0.39492400
    -5.85683900     1.86999700    -0.38697600
    -5.99457600     1.54267200    -0.37902700
    -6.08092900     1.19820400    -0.37107900
    -6.11394900     0.84461300    -0.36313100
    -6.09293100     0.49010300    -0.35518200
    -6.01841900     0.14287200    -0.34723400
    -5.89219000    -0.18907600    -0.33928600
    -5.71720500    -0.49811700    -0.33133700
    -4.30990500     3.16918900    -0.10083700
    -4.65014100     3.06710100    -0.09288800
    -4.97164400     2.91603700    -0.08494000
    -5.26742800     2.71931900    -0.07699200
    -5.53107900     2.48125200    -0.06904300
    -5.75689500     2.20703100    -0.06109500
    -5.94000200     1.90262500    -0.05314700
    -6.07646200     1.57464400    -0.04519800
    -6.16335200     1.23019500    -0.03725000
    -6.19882500     0.87672900    -0.02930200
    -6.18214400     0.52187800    -0.02135400
    -6.11370000     0.17328800    -0.01340500
    -5.99499400    -0.16154100    -0.00545700
    -5.82860600    -0.47541600     0.00249100
    -5.61813500    -0.76160900     0.01044000
    -4.31725200     3.21680900     0.24094000
    -4.65753400     3.11454900     0.24888900
    -4.97947800     2.96420600     0.25683700
    -5.27633600     2.76894400     0.26478500
    -5.54189100     2.53286400     0.27273400
    -5.77058400     2.26091800     0.28068200
    -5.95763000     1.95880900     0.28863000
    -6.09912000     1.63286700     0.29657900
    -6.19209800     1.28991800     0.30452700
    -6.23462400     0.93714000     0.31247500
    -6.22581600     0.58191600     0.32042400
    -6.16586200     0.23167600     0.32837200
    -6.05602200    -0.10625900     0.33632000
    -5.89859600    -0.42482300     0.34426800
    -5.69687900    -0.71735800     0.35221700
    -4.16967600     3.24524800     0.58271800
    -4.51540100     3.16290500     0.59066600
    -4.84559500     3.03145300     0.59861400
    -5.15331500     2.85364100     0.60656200
    -5.43208700     2.63319600     0.61451100
    -5.67603900     2.37474300     0.62245900
    -5.88002800     2.08370800     0.63040700
    -6.03974600     1.76621200     0.63835600
    -6.15181400     1.42893600     0.64630400
    -6.21385500     1.07898300     0.65425200
    -6.22454300     0.72373200     0.66220100
    -6.18363600     0.37068100     0.67014900
    -6.09197800     0.02728800     0.67809700
    -5.95148900    -0.29918500     0.68604500
    -5.76512400    -0.60182400     0.69399400
    -4.16567900     3.19720000     0.92449500
    -4.51095900     3.11268900     0.93244300
    -4.83999500     2.97816700     0.94039100
    -5.14556900     2.79654300     0.94834000
    -5.42095900     2.57176700     0.95628800
    -5.66009100     2.30874400     0.96423600
    -5.85767600     2.01323300     0.97218400
    -6.00932600     1.69172200     0.98013300
    -6.11165900     1.35128500     0.98808100
    -6.16237100     0.99943500     0.99602900
    -6.16029700     0.64395300     1.00397800
    -6.10544000     0.29272200     1.01192600
    -5.99897300    -0.04645300     1.01987400
    -5.84322300    -0.36601100     1.02782300
    -5.64161900    -0.65881100     1.03577100
    -3.89947900     3.13198300     1.25037500
    -4.25169200     3.08339000     1.25832300
    -4.59226700     2.98128700     1.26627200
    -4.91309600     2.82803300     1.27422000
    -5.20650800     2.62721300     1.28216800
    -5.46545900     2.38356300     1.29011700
    -5.68369900     2.10286100     1.29806500
    -5.85593400     1.79180000     1.30601300
    -5.97795300     1.45782900     1.31396100
    -6.04674100     1.10898100     1.32191000
    -6.06055800     0.75368200     1.32985800
    -6.01899100     0.40055100     1.33780600
    -5.92297500     0.05818800     1.34575500
    -5.77477600    -0.26503000     1.35370300
    -5.57794600    -0.56115900     1.36165100
    -5.33725100    -0.82288700     1.36960000
    -3.65989700     2.99458400     1.56035900
    -4.01526700     2.98079000     1.56830700
    -4.36361400     2.90913400     1.57625500
    -4.69553900     2.78143300     1.58420400
    -5.00203200     2.60102900     1.59215200
    -5.27472000     2.37271500     1.60010000
    -5.50609700     2.10261800     1.60804900
    -5.68974500     1.79804800     1.61599700
    -5.82051500     1.46730500     1.62394500
    -5.89468500     1.11946600     1.63189400
    -5.91008000     0.76413700     1.63984200
    -5.86614400     0.41119700     1.64779000
    -5.76397700     0.07051900     1.65573900
    -5.60632000    -0.24830100     1.66368700
    -5.39749900    -0.53622000     1.67163500
    -5.14331500    -0.78500900     1.67958300
    -3.37257500     2.77893800     1.84649800
    -3.72655900     2.81434000     1.85444600
    -4.08119800     2.78619000     1.86239400
    -4.42512400     2.69520600     1.87034300
    -4.74721800     2.54413500     1.87829100
    -5.03696500     2.33769900     1.88623900
    -5.28481200     2.08246700     1.89418800
    -5.48249500     1.78666900     1.90213600
    -5.62332800     1.45995200     1.91008400
    -5.70245200     1.11308000     1.91803300
    -5.71702400     0.75759200     1.92598100
    -5.66634700     0.40542800     1.93392900
    -5.55192800     0.06853300     1.94187700
    -5.37746000    -0.24155400     1.94982600
    -5.14873300    -0.51409900     1.95777400
    -4.87347100    -0.73955600     1.96572200
    -3.64554800     2.59076700     2.11674000
    -4.00107900     2.57416000     2.12468800
    -4.34604900     2.48653700     2.13263700
    -4.66628200     2.33117300     2.14058500
    -4.94843200     2.11418500     2.14853300
    -5.18055800     1.84434300     2.15648200
    -5.35265900     1.53276100     2.16443000
    -5.45714500     1.19248200     2.17237800
    -5.48921400     0.83796200     2.18032700
    -5.44713000     0.48448400     2.18827500
    -5.33237200     0.14750600     2.19622300
    -5.14964700    -0.15801200     2.20417100
    -4.90676400    -0.41828700     2.21212000
    -4.61435900    -0.62136300     2.22006800
    -4.00522900     2.31371600     2.35518900
    -4.34575000     2.20921100     2.36313800
    -4.65194200     2.02718800     2.37108600
    -4.90603600     1.77752400     2.37903400
    -5.09290500     1.47423100     2.38698200
    -5.20104900     1.13478800     2.39493100
    -5.22341800     0.77922200     2.40287900
    -5.15800600     0.42899300     2.41082700
    -5.00816800     0.10573000     2.41877600
    -4.78262000    -0.17011700     2.42672400
    -4.28117400     1.92301800     2.55389700
    -4.57235300     1.71692800     2.56184500
    -4.78966100     1.43397600     2.56979300
    -4.91242900     1.09895600     2.57774200
    -4.92801700     0.74245100     2.58569000
    -4.83354400     0.39829500     2.59363800
    -4.63682000     0.10047100     2.60158700
    -4.52532300     1.26999300     2.71286300
    -4.62172300     0.92510100     2.72081100
    -2.29044000     2.89821800     2.14400900
    -2.64443300     2.86670000     2.15195800
    -2.99015800     2.78435700     2.15990600
    -3.32035200     2.65290500     2.16785400
    -0.40438800     1.99998000     2.43809600
    -0.65368700     2.25336000     2.44604500
    -0.93748700     2.46739300     2.45399300
    -1.24965500     2.63740800     2.46194100
    -1.58342700     2.75968300     2.46989000
    -1.93155700     2.83152700     2.47783800
    -2.28647200     2.85133900     2.48578600
    -2.64043600     2.81865200     2.49373500
    -2.98571600     2.73414100     2.50168300
    -3.31475200     2.59961900     2.50963100
    -3.62032600     2.41799500     2.51758000
    -3.89571600     2.19321900     2.52552800
    -4.58019700    -0.08582600     2.58116600
    -4.47373000    -0.42500100     2.58911400
    -4.31798000    -0.74455900     2.59706300
    -4.11637600    -1.03735900     2.60501100
    -3.87337800    -1.29684000     2.61295900
    -0.64127400    -1.27205000     2.69244200
    -0.40313100    -1.00808000     2.70039000
    -0.20750800    -0.71122000     2.70833900
    -0.05893000    -0.38823400     2.71628700
     0.03914500    -0.04650600     2.72423500
     0.08440500     0.30612600     2.73218400
     0.07575100     0.66154800     2.74013200
     0.01332300     1.01155300     2.74808000
    -0.10149500     1.34803400     2.75602900
    -0.26609800     1.66316800     2.76397700
    -0.47671600     1.94960300     2.77192500
    -0.72849300     2.20063100     2.77987400
    -1.01559600     2.41034400     2.78782200
    -1.33134400     2.57378300     2.79577000
    -1.66836000     2.68705700     2.80371800
    -2.01874000     2.74743700     2.81166700
    -2.37423600     2.75343500     2.81961500
    -2.72644900     2.70484200     2.82756300
    -3.06702400     2.60273900     2.83551200
    -3.38785300     2.44948500     2.84346000
    -3.68126500     2.24866500     2.85140800
    -3.94021600     2.00501500     2.85935700
    -4.15845600     1.72431300     2.86730500
    -4.33069100     1.41325200     2.87525300
    -4.45271000     1.07928100     2.88320100
    -4.52149800     0.73043300     2.89115000
    -4.53531500     0.37513400     2.89909800
    -4.49374800     0.02200300     2.90704600
    -4.39773200    -0.32036000     2.91499500
    -4.24953300    -0.64357800     2.92294300
    -4.05270300    -0.93970700     2.93089100
    -3.81200800    -1.20143500     2.93884000
    -3.53330900    -1.42226200     2.94678800
    -3.22343800    -1.59667100     2.95473600
    -2.89002500    -1.72027000     2.96268500
    -2.54132300    -1.78990600     2.97063300
    -2.18600400    -1.80376100     2.97858100
    -1.83294500    -1.76140000     2.98652900
    -1.49100800    -1.66379700     2.99447800
    -1.16882000    -1.51332000     3.00242600
    -0.87454900    -1.31368300     3.01037400
    -0.61569700    -1.06986400     3.01832300
    -0.39890300    -0.78798800     3.02627100
    -0.22976800    -0.47518100     3.03421900
    -0.11270000    -0.13939500     3.04216800
    -0.05079500     0.21078500     3.05011600
    -0.04574500     0.56636200     3.05806400
    -0.09777900     0.91815000     3.06601200
    -0.20564700     1.25701300     3.07396100
    -0.36664200     1.57410300     3.08190900
    -0.57665100     1.86109400     3.08985700
    -0.83025400     2.11040100     3.09780600
    -1.12085600     2.31539200     3.10575400
    -1.44084600     2.47056600     3.11370200
    -1.78179200     2.57171300     3.12165100
    -2.13465400     2.61603600     3.12959900
    -2.49002400     2.60224200     3.13754700
    -2.83837100     2.53058600     3.14549500
    -3.17029600     2.40288500     3.15344400
    -3.47678900     2.22248100     3.16139200
    -3.74947700     1.99416700     3.16934000
    -3.98085400     1.72407000     3.17728900
    -4.16450200     1.41950000     3.18523700
    -4.29527200     1.08875700     3.19318500
    -4.36944200     0.74091800     3.20113400
    -4.38483700     0.38558900     3.20908200
    -4.34090100     0.03264900     3.21703000
    -4.23873400    -0.30802900     3.22497900
    -4.08107700    -0.62684900     3.23292700
    -3.87225600    -0.91476800     3.24087500
    -3.61807200    -1.16355700     3.24882300
    -3.32565800    -1.36604700     3.25677200
    -3.00328900    -1.51634100     3.26472000
    -2.66015600    -1.60999900     3.27266800
    -2.30611400    -1.64418700     3.28061700
    -1.95140500    -1.61777200     3.28856500
    -1.60636100    -1.53137800     3.29651300
    -1.28111000    -1.38739100     3.30446200
    -0.98526800    -1.18990400     3.31241000
    -0.72765600    -0.94462600     3.32035800
    -0.51602300    -0.65872400     3.32830600
    -0.35680700    -0.34063500     3.33625500
    -0.25492100     0.00017500     3.34420300
    -0.21358600     0.35348300     3.35215100
    -0.23421500     0.70860600     3.36010000
    -0.31634200     1.05472000     3.36804800
    -0.45761400     1.38119300     3.37599600
    -0.65383700     1.67791100     3.38394500
    -0.89908200     1.93559800     3.39189300
    -1.18584200     2.14611900     3.39984100
    -1.50524900     2.30274500     3.40779000
    -1.84733200     2.40039000     3.41573800
    -2.20131600     2.43579200     3.42368600
    -2.55595500     2.40764200     3.43163400
    -2.89988100     2.31665800     3.43958300
    -3.22197500     2.16558700     3.44753100
    -3.51172200     1.95915100     3.45547900
    -3.75956900     1.70391900     3.46342800
    -3.95725200     1.40812100     3.47137600
    -4.09808500     1.08140400     3.47932400
    -4.17720900     0.73453200     3.48727300
    -4.19178100     0.37904400     3.49522100
    -4.14110400     0.02688000     3.50316900
    -4.02668500    -0.31001500     3.51111700
    -3.85221700    -0.62010200     3.51906600
    -3.62349000    -0.89264700     3.52701400
    -3.34822800    -1.11810400     3.53496200
    -3.03585100    -1.28846700     3.54291100
    -2.69717600    -1.39758000     3.55085900
    -2.34405900    -1.44138000     3.55880700
    -1.98899500    -1.41808100     3.56675600
    -1.64468100    -1.32827700     3.57470400
    -1.32356400    -1.17496700     3.58265200
    -1.03738500    -0.96348200     3.59060100
    -0.79673900    -0.70134200     3.59854900
    -0.61066100    -0.39801500     3.60649700
    -0.48626700    -0.06460600     3.61444500
    -0.42844500     0.28652900     3.62239400
    -0.43963400     0.64222300     3.63034200
    -0.51968000     0.98897900     3.63829000
    -0.66579100     1.31348400     3.64623900
    -0.87259400     1.60311900     3.65418700
    -1.13228700     1.84646900     3.66213500
    -1.43489800     2.03379400     3.67008400
    -1.76863300     2.15744500     3.67803200
    -2.12030500     2.21221900     3.68598000
    -2.47583600     2.19561200     3.69392800
    -2.82080600     2.10798900     3.70187700
    -3.14103900     1.95262500     3.70982500
    -3.42318900     1.73563700     3.71777300
    -3.65531500     1.46579500     3.72572200
    -3.82741600     1.15421300     3.73367000
    -3.93190200     0.81393400     3.74161800
    -3.96397100     0.45941400     3.74956700
    -3.92188700     0.10593600     3.75751500
    -3.80712900    -0.23104200     3.76546300
    -3.62440400    -0.53656000     3.77341100
    -3.38152100    -0.79683500     3.78136000
    -3.08911600    -0.99991100     3.78930800
    -2.76024200    -1.13625200     3.79725600
    -2.40983400    -1.19923700     3.80520500
    -2.05406400    -1.18554800     3.81315300
    -1.70962000    -1.09541500     3.82110100
    -1.39292400    -0.93270100     3.82905000
    -1.11934000    -0.70481600     3.83699800
    -0.90240200    -0.42246200     3.84494600
    -0.75309100    -0.09919800     3.85289500
    -0.67922400     0.24914800     3.86084300
    -0.68496300     0.60520300     3.86879100
    -0.77049500     0.95089100     3.87673900
    -0.93190000     1.26833700     3.88468800
    -1.16123200     1.54080600     3.89263600
    -1.44680300     1.75361800     3.90058400
    -1.77369700     1.89500300     3.90853300
    -2.12446100     1.95682900     3.91648100
    -2.47998600     1.93516800     3.92442900
    -2.82050700     1.83066300     3.93237800
    -3.12669900     1.64864000     3.94032600
    -3.38079300     1.39897600     3.94827400
    -3.56766200     1.09568300     3.95622200
    -3.67580600     0.75624000     3.96417100
    -3.69817500     0.40067400     3.97211900
    -3.63276300     0.05044500     3.98006700
    -3.48292500    -0.27281800     3.98801600
    -3.25737700    -0.54866500     3.99596400
    -2.96986200    -0.75916500     4.00391200
    -2.63846300    -0.89017300     4.01186100
    -2.28460200    -0.93241200     4.01980900
    -1.93175000    -0.88230000     4.02775700
    -1.60392400    -0.74244200     4.03570600
    -1.32405000    -0.52172600     4.04365400
    -1.11230100    -0.23498100     4.05160200
    -0.98452200     0.09780900     4.05955000
    -0.95086500     0.45271900     4.06749900
    -1.01476000     0.80347400     4.07544700
    -1.17231400     1.12332800     4.08339500
    -1.41224100     1.38711400     4.09134400
    -1.71637200     1.57332200     4.09929200
    -2.06074900     1.66602900     4.10724000
    -2.41729000     1.65652800     4.11518900
    -2.75593100     1.54447000     4.12313700
    -3.04711000     1.33838000     4.13108500
    -3.26441800     1.05542800     4.13903300
    -3.38718600     0.72040800     4.14698200
    -3.40277400     0.36390300     4.15493000
    -3.30830100     0.01974700     4.16287800
    -3.11157700    -0.27807700     4.17082700
    -2.83105900    -0.49885500     4.17877500
    -2.49469500    -0.61855400     4.18672300
    -2.13764300    -0.62288500     4.19467200
    -1.79894600    -0.50961800     4.20262000
    -1.51741400    -0.28978400     4.21056800
    -1.32705000     0.01253200     4.21851600
    -1.25252200     0.36199800     4.22646500
    -1.30523700     0.71548700     4.23441300
    -1.48064700     1.02696800     4.24236100
    -1.75732900     1.25345700     4.25031000
    -2.09831600     1.36136100     4.25825800
    -2.45489300     1.33238100     4.26620600
    -2.77276000     1.16798600     4.27415500
    -3.00008000     0.89144500     4.28210300
    -3.09648000     0.54655300     4.29005100
    -3.04162400     0.19252200     4.29800000
    -2.84169600    -0.10495300     4.30594800
    -2.53197700    -0.28568700     4.31389600
    -2.17389900    -0.30840200     4.32184400
    -1.84564400    -0.16297700     4.32979300
    -1.62645600     0.12170500     4.33774100
    -1.57655600     0.47781500     4.34568900
    -1.71656000     0.80941000     4.35363800
    -2.01240700     1.01515200     4.36158600
    -2.37321600     1.02063700     4.36953400
    -2.66925400     0.81324200     4.37748300
    -2.77381100     0.46644900     4.38543100
    -2.62446200     0.13539900     4.39337900
    -2.28431100     0.00453300     4.40132700
    -1.96223700     0.17884800     4.40927600
    -1.92800600     0.54603400     4.41722400
    -2.25591200     0.72309500     4.42517200
    -2.44618900     0.39772500     4.43312100
    -2.25406600     0.44389000     4.44106900
    -1.49449400     1.33697300    -2.80501900
    -1.53936200     1.52928800    -2.79797100
    -1.77294900     1.35593300    -2.79092200
    -1.68688000     1.05468900    -2.78387400
    -1.37668100     0.96078600    -2.77682600
    -1.09987600     1.14133600    -2.76977700
    -1.03068700     1.46881100    -2.76272900
    -1.19594400     1.76331600    -2.75568100
    -2.07407400     1.55967800    -2.73453600
    -2.13483500     1.22087800    -2.72748700
    -2.01287500     0.89799500    -2.72043900
    -1.74673800     0.67697400    -2.71339100
    -1.40674000     0.60949000    -2.70634200
    -0.87796300     1.92337200    -2.67110000
    -2.46445800     1.40267200    -2.62881000
    -2.44358700     1.05257500    -2.62176200
    -2.30173400     0.73163100    -2.61471400
    -2.05824700     0.47873400    -2.60766500
    -1.74355700     0.32278600    -2.60061700
    -1.39479500     0.28019300    -2.59356900
    -2.77380200     1.47812000    -2.48784300
    -2.77757500     1.12535300    -2.48079500
    -2.68626200     0.78452800    -2.47374700
    -2.50739700     0.48031500    -2.46669800
    -2.25453800     0.23406900    -2.45965000
    -1.94603800     0.06249200    -2.45260200
    -1.60356800    -0.02329400    -2.44555300
    -3.08256200     1.33517900    -2.30458600
    -3.05282000     0.98267300    -2.29753800
    -2.94618300     0.64534400    -2.29049000
    -2.76829400     0.33951200    -2.28344100
    -3.35004700     1.18551400    -2.08608800
    -3.29543200     0.83547100    -2.07903900
    -0.41007000     3.31545800     1.57200400
    -0.22572700     2.94146900     1.83279300
    -0.52631500     3.13152800     1.83984100
    -0.85536900     3.26643900     1.84688900
    -0.12987100     2.51976300     2.06538800
    -0.39386300     2.75829100     2.07243600
    -0.69969300     2.94011500     2.07948500
    -1.03547400     3.05779200     2.08653300
    -1.38795900     3.10632600     2.09358200
    -1.74304000     3.08343500     2.10063000
    -2.08629700     2.98970300     2.10767800
    -0.23422100     2.21587400     2.26979000
    -0.47824500     2.47515200     2.27683900
    -0.77576400     2.67076500     2.28388700
    -1.11075600     2.79147700     2.29093500
    -1.46475900     2.82999500     2.29798400
    -0.14862700     0.76146400    -2.90067300
    -0.19349500     0.95377900    -2.89362500
    -0.42708200     0.78042400    -2.88657600
    -0.34101300     0.47918000    -2.87952800
    -0.03081400     0.38527700    -2.87248000
     0.24599100     0.56582700    -2.86543100
    -0.49656000     1.23722600    -2.83723800
    -0.72820700     0.98416900    -2.83019000
    -0.78896800     0.64536900    -2.82314100
    -0.66700800     0.32248600    -2.81609300
    -0.40087100     0.10146500    -2.80904500
     0.27245900     0.13120500    -2.79494800
    -0.49088200     1.60873600    -2.74560900
    -0.79499200     1.43528300    -2.73856100
    -1.09772000     0.47706600    -2.71741600
    -0.95586700     0.15612200    -2.71036800
    -1.34039500     0.20901900    -2.56940100
     1.35548000     0.28440900     2.14594300
    -0.11889200     2.25448600     2.20233000
     1.05179100     0.29719200     2.32215100
     1.11977600     0.64709300     2.32920000
     0.44869000     1.82242500     2.35739300
     0.11073500     1.93621300     2.36444200
    -0.24576800     1.94579700     2.37149000
     0.77364200     0.45394700     2.46311800
     0.80329900     0.81013600     2.47016700
     0.69939000     1.15221600     2.47721500
     0.47425400     1.43006500     2.48426300
     0.15948200     1.60001300     2.49131200
     0.25503700     0.21513500     2.55474700
     0.45371800     0.51510000     2.56179500
     0.46175800     0.87522000     2.56884400
     0.26734200     1.17904800     2.57589200
     0.08383300     0.91592900     2.62523000
     0.96609400     1.57402300    -3.12983200
     0.92122600     1.76633800    -3.12278400
